@RELATION ChaLearn_AutoML_Challenge_2015_FEATURE_COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE NumberOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE LogInverseDatasetRatio NUMERIC
@ATTRIBUTE PCASkewnessFirstPC NUMERIC
@ATTRIBUTE ClassEntropy NUMERIC
@ATTRIBUTE SymbolsMin NUMERIC
@ATTRIBUTE NumberOfFeatures NUMERIC
@ATTRIBUTE NumberOfCategoricalFeatures NUMERIC
@ATTRIBUTE PercentageOfMissingValues NUMERIC
@ATTRIBUTE PCA NUMERIC
@ATTRIBUTE LandmarkLDA NUMERIC
@ATTRIBUTE ClassProbabilityMax NUMERIC
@ATTRIBUTE KurtosisMax NUMERIC
@ATTRIBUTE Landmark1NN NUMERIC
@ATTRIBUTE LandmarkNaiveBayes NUMERIC
@ATTRIBUTE NumberOfMissingValues NUMERIC
@ATTRIBUTE NumSymbols NUMERIC
@ATTRIBUTE PercentageOfFeaturesWithMissingValues NUMERIC
@ATTRIBUTE PCAKurtosisFirstPC NUMERIC
@ATTRIBUTE NumberOfNumericFeatures NUMERIC
@ATTRIBUTE Kurtosisses NUMERIC
@ATTRIBUTE RatioNumericalToNominal NUMERIC
@ATTRIBUTE SkewnessMin NUMERIC
@ATTRIBUTE KurtosisMean NUMERIC
@ATTRIBUTE SkewnessMean NUMERIC
@ATTRIBUTE LogNumberOfFeatures NUMERIC
@ATTRIBUTE LandmarkDecisionNodeLearner NUMERIC
@ATTRIBUTE NumberOfClasses NUMERIC
@ATTRIBUTE SymbolsSum NUMERIC
@ATTRIBUTE SymbolsMean NUMERIC
@ATTRIBUTE PCAFractionOfComponentsFor95PercentVariance NUMERIC
@ATTRIBUTE NumberOfFeaturesWithMissingValues NUMERIC
@ATTRIBUTE ClassProbabilitySTD NUMERIC
@ATTRIBUTE LandmarkRandomNodeLearner NUMERIC
@ATTRIBUTE LogNumberOfInstances NUMERIC
@ATTRIBUTE Skewnesses NUMERIC
@ATTRIBUTE RatioNominalToNumerical NUMERIC
@ATTRIBUTE ClassProbabilityMean NUMERIC
@ATTRIBUTE ClassOccurences NUMERIC
@ATTRIBUTE KurtosisSTD NUMERIC
@ATTRIBUTE SkewnessSTD NUMERIC
@ATTRIBUTE KurtosisMin NUMERIC
@ATTRIBUTE SymbolsSTD NUMERIC
@ATTRIBUTE NumberOfInstances NUMERIC
@ATTRIBUTE InverseDatasetRatio NUMERIC
@ATTRIBUTE ClassProbabilityMin NUMERIC
@ATTRIBUTE LogDatasetRatio NUMERIC
@ATTRIBUTE LandmarkDecisionTree NUMERIC
@ATTRIBUTE PercentageOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE SymbolsMax NUMERIC
@ATTRIBUTE MissingValues NUMERIC
@ATTRIBUTE SkewnessMax NUMERIC
@ATTRIBUTE DatasetRatio NUMERIC

@DATA
734_acc,1.0,0.00269,2e-05,0.00276,0.00263,0.0,1e-05,2e-05,1e-05,0.00506,0.34685,1e-05,5e-05,10.60902,0.0521,0.00038,0.00087,3e-05,0.00225,2e-05,0.00037,6e-05,3e-05,8e-05,9e-05,1e-05,0.13368,0.00029,5e-05,0.00014,4e-05,0.00105,0.0002,0.03318,1e-05,0.00044,9e-05,5e-05,0.00029,0.00021,0.00027,3e-05,0.00066,1e-05,6e-05,4e-05,1e-05,1.12211,2e-05,1e-05,0.00407,4e-05,5e-05
735_acc,1.0,0.00151,2e-05,0.00122,0.00176,0.0,1e-05,2e-05,1e-05,0.00234,0.0607,1e-05,4e-05,0.4099,0.02638,9e-05,0.00087,2e-05,0.00109,2e-05,0.00034,5e-05,3e-05,8e-05,8e-05,1e-05,0.1113,0.00018,5e-05,0.00014,4e-05,0.00034,0.00015,0.02203,1e-05,0.00036,8e-05,5e-05,0.00024,0.0002,0.00022,3e-05,0.00067,1e-05,5e-05,4e-05,1e-05,0.52077,1e-05,0.0,0.00191,4e-05,3e-05
737_acc,1.0,0.00055,2e-05,0.00068,0.00082,1e-05,1e-05,2e-05,1e-05,0.00129,0.0267,1e-05,4e-05,0.03738,0.01749,8e-05,0.00107,2e-05,0.00057,2e-05,0.00036,5e-05,3e-05,8e-05,8e-05,1e-05,0.05078,0.00013,6e-05,0.00022,4e-05,0.00018,0.00022,0.01976,1e-05,0.0004,9e-05,5e-05,0.00033,0.00021,0.00025,3e-05,0.00078,1e-05,5e-05,4e-05,1e-05,0.13808,1e-05,0.0,0.00078,4e-05,2e-05
740_acc,1.0,0.00022,1e-05,0.0004,0.00038,0.0,1e-05,2e-05,0.0,0.00073,0.01773,1e-05,4e-05,0.02278,0.01189,6e-05,0.00085,1e-05,0.0003,2e-05,0.00033,5e-05,3e-05,8e-05,8e-05,1e-05,0.02879,8e-05,5e-05,0.00014,3e-05,0.00012,0.00012,0.00878,1e-05,0.00038,8e-05,5e-05,0.0002,0.00019,0.00023,3e-05,0.00065,1e-05,4e-05,4e-05,1e-05,0.05486,1e-05,0.0,0.00036,4e-05,3e-05
741_acc,1.0,0.00024,2e-05,0.00041,0.0004,1e-05,1e-05,2e-05,1e-05,0.00076,0.0194,1e-05,4e-05,0.01958,0.01336,3e-05,0.00022,2e-05,0.00031,2e-05,0.00036,5e-05,3e-05,9e-05,8e-05,1e-05,0.00874,8e-05,4e-05,4e-05,4e-05,9e-05,0.00011,0.00784,1e-05,0.00042,0.0001,5e-05,0.0002,0.00021,0.00027,3e-05,0.00012,1e-05,5e-05,4e-05,1e-05,0.01411,1e-05,1e-05,0.00032,4e-05,2e-05
743_acc,1.0,0.00022,1e-05,0.00037,0.00037,0.0,1e-05,2e-05,0.0,0.00069,0.01545,1e-05,3e-05,0.01569,0.01146,4e-05,0.00085,2e-05,0.0003,2e-05,0.00031,5e-05,3e-05,8e-05,8e-05,1e-05,0.0186,8e-05,5e-05,0.00014,3e-05,0.0001,0.00011,0.00891,1e-05,0.00034,8e-05,5e-05,0.0002,0.00016,0.00019,3e-05,0.00064,1e-05,4e-05,3e-05,1e-05,0.0324,1e-05,1e-05,0.00033,4e-05,2e-05
751_acc,1.0,0.00022,1e-05,0.00043,0.00042,1e-05,1e-05,2e-05,1e-05,0.00079,0.01977,1e-05,4e-05,0.02449,0.01295,7e-05,0.00099,2e-05,0.00033,2e-05,0.00039,5e-05,3e-05,9e-05,9e-05,1e-05,0.03027,9e-05,6e-05,0.00019,3e-05,0.00012,0.00014,0.00946,1e-05,0.00042,9e-05,5e-05,0.00024,0.00023,0.00026,3e-05,0.00073,1e-05,5e-05,4e-05,1e-05,0.05351,1e-05,1e-05,0.00038,4e-05,3e-05
752_acc,1.0,0.00166,2e-05,0.00156,0.00172,0.0,2e-05,2e-05,1e-05,0.00328,0.15474,1e-05,4e-05,3.18004,0.03537,0.00021,0.00096,2e-05,0.00166,2e-05,0.00038,6e-05,3e-05,8e-05,9e-05,1e-05,0.55743,0.00022,6e-05,0.00018,6e-05,0.00056,0.00024,0.04012,1e-05,0.00048,0.0001,5e-05,0.00034,0.00022,0.0003,3e-05,0.00071,1e-05,6e-05,4e-05,1e-05,2.15871,1e-05,1e-05,0.00239,5e-05,3e-05
761_acc,1.0,0.00144,1e-05,0.00162,0.00162,0.0,1e-05,2e-05,1e-05,0.00294,0.09971,1e-05,4e-05,1.03531,0.03011,0.00014,0.0009,2e-05,0.00129,2e-05,0.00037,5e-05,3e-05,8e-05,9e-05,1e-05,0.16439,0.00018,6e-05,0.00015,4e-05,0.00043,0.00018,0.02199,1e-05,0.00049,9e-05,5e-05,0.00028,0.00022,0.00031,3e-05,0.00068,1e-05,5e-05,4e-05,1e-05,1.01071,1e-05,1e-05,0.00198,5e-05,3e-05
772_acc,1.0,0.00038,1e-05,0.0005,0.00056,0.0,1e-05,2e-05,1e-05,0.00094,0.02084,1e-05,4e-05,0.02231,0.01464,5e-05,0.001,2e-05,0.00041,2e-05,0.00035,5e-05,3e-05,8e-05,8e-05,1e-05,0.02056,0.0001,6e-05,0.00017,3e-05,0.00012,0.00013,0.01391,1e-05,0.0004,9e-05,5e-05,0.00022,0.0002,0.00025,3e-05,0.00077,1e-05,4e-05,4e-05,1e-05,0.06776,1e-05,0.0,0.00052,4e-05,2e-05
797_acc,1.0,0.00027,1e-05,0.00056,0.00034,1e-05,1e-05,2e-05,1e-05,0.00099,0.05026,1e-05,4e-05,0.07006,0.0149,0.0001,0.00095,3e-05,0.00038,2e-05,0.00035,5e-05,3e-05,8e-05,8e-05,1e-05,0.10559,8e-05,5e-05,0.00017,5e-05,0.00021,0.00012,0.01021,1e-05,0.00039,9e-05,5e-05,0.00021,0.0002,0.00023,3e-05,0.00072,1e-05,6e-05,4e-05,1e-05,0.28343,2e-05,0.0,0.00054,4e-05,4e-05
799_acc,1.0,0.00021,1e-05,0.00039,0.00041,0.0,1e-05,2e-05,1e-05,0.00073,0.01654,1e-05,4e-05,0.01646,0.01223,5e-05,0.00089,2e-05,0.0003,2e-05,0.00032,5e-05,3e-05,8e-05,8e-05,1e-05,0.01877,8e-05,6e-05,0.00015,3e-05,0.00015,0.00012,0.0091,1e-05,0.00036,8e-05,5e-05,0.00021,0.00018,0.00021,3e-05,0.00068,1e-05,4e-05,4e-05,1e-05,0.03243,1e-05,1e-05,0.00037,4e-05,2e-05
803_acc,1.0,0.00119,2e-05,0.00114,0.00155,1e-05,2e-05,2e-05,1e-05,0.00223,0.03956,1e-05,4e-05,0.08348,0.02423,0.00048,0.00103,2e-05,0.00104,2e-05,0.0004,5e-05,3e-05,9e-05,8e-05,1e-05,0.03139,0.00021,6e-05,0.00017,5e-05,0.00024,0.00024,0.01908,1e-05,0.00043,9e-05,5e-05,0.00035,0.00024,0.00027,3e-05,0.00078,1e-05,6e-05,5e-05,1e-05,0.13562,1e-05,1e-05,0.00188,4e-05,3e-05
806_acc,1.0,0.00026,2e-05,0.00061,0.00038,1e-05,1e-05,2e-05,1e-05,0.00107,0.05517,1e-05,4e-05,0.07227,0.01667,0.0001,0.00145,3e-05,0.00041,2e-05,0.00041,5e-05,3e-05,9e-05,9e-05,1e-05,0.10704,9e-05,6e-05,0.00035,6e-05,0.00021,0.00015,0.01111,1e-05,0.00044,0.0001,5e-05,0.00025,0.00024,0.00027,3e-05,0.00102,1e-05,9e-05,5e-05,1e-05,0.27668,2e-05,1e-05,0.00053,4e-05,5e-05
807_acc,1.0,0.00148,2e-05,0.00119,0.00165,0.0,2e-05,2e-05,1e-05,0.00232,0.04647,1e-05,3e-05,0.19873,0.02557,0.00011,0.00089,1e-05,0.00109,2e-05,0.00034,5e-05,3e-05,8e-05,8e-05,1e-05,0.15274,0.00021,6e-05,0.00015,4e-05,0.00028,0.00018,0.03513,0.0,0.00037,8e-05,5e-05,0.00028,0.0002,0.00022,3e-05,0.00068,1e-05,5e-05,4e-05,1e-05,0.54815,1e-05,0.0,0.00184,4e-05,3e-05
813_acc,1.0,0.00022,1e-05,0.00037,0.00034,0.0,1e-05,2e-05,0.0,0.00069,0.01593,1e-05,3e-05,0.0158,0.01162,4e-05,0.00084,2e-05,0.0003,2e-05,0.00031,5e-05,3e-05,8e-05,8e-05,1e-05,0.01814,7e-05,5e-05,0.00015,3e-05,0.0001,0.00011,0.00909,1e-05,0.00035,7e-05,5e-05,0.0002,0.00017,0.0002,3e-05,0.00063,1e-05,4e-05,3e-05,1e-05,0.03213,1e-05,0.0,0.00033,4e-05,2e-05
816_acc,1.0,0.00149,3e-05,0.00115,0.00161,0.0,1e-05,2e-05,1e-05,0.00225,0.0455,1e-05,4e-05,0.19476,0.02525,0.00011,0.00106,2e-05,0.00106,2e-05,0.00034,5e-05,3e-05,8e-05,8e-05,1e-05,0.15176,0.0002,5e-05,0.00023,4e-05,0.00029,0.00017,0.0359,1e-05,0.00037,8e-05,5e-05,0.00026,0.00019,0.00022,3e-05,0.00077,1e-05,6e-05,4e-05,1e-05,0.578,1e-05,0.0,0.00186,4e-05,3e-05
819_acc,1.0,0.0016,2e-05,0.00133,0.00184,0.0,2e-05,2e-05,1e-05,0.00258,0.04964,1e-05,4e-05,0.30721,0.02848,0.00012,0.00092,2e-05,0.00122,2e-05,0.00036,5e-05,3e-05,8e-05,8e-05,1e-05,0.03707,0.00022,6e-05,0.00017,4e-05,0.0003,0.00018,0.02197,1e-05,0.00038,8e-05,5e-05,0.00028,0.00021,0.00023,3e-05,0.00069,1e-05,5e-05,4e-05,1e-05,0.20942,1e-05,1e-05,0.00198,4e-05,2e-05
821_acc,1.0,0.00377,2e-05,0.00288,0.00413,0.0,2e-05,2e-05,1e-05,0.00577,0.18397,1e-05,4e-05,5.35857,0.05742,0.00026,0.00086,2e-05,0.00285,2e-05,0.00035,5e-05,3e-05,8e-05,9e-05,1e-05,0.56606,0.00046,5e-05,0.00014,4e-05,0.00077,0.00019,0.07362,1e-05,0.00047,8e-05,5e-05,0.00029,0.00021,0.0003,3e-05,0.00066,1e-05,5e-05,4e-05,1e-05,3.34342,1e-05,0.0,0.00476,4e-05,3e-05
822_acc,1.0,0.00439,2e-05,0.00241,0.00377,1e-05,2e-05,2e-05,1e-05,0.00478,0.1038,1e-05,4e-05,0.4179,0.04742,0.0002,0.00102,2e-05,0.00234,2e-05,0.00034,4e-05,3e-05,8e-05,9e-05,1e-05,0.17608,0.00041,6e-05,0.00018,4e-05,0.00058,0.00018,0.04815,1e-05,0.00059,9e-05,5e-05,0.00028,0.0002,0.00043,3e-05,0.00076,1e-05,4e-05,4e-05,1e-05,1.13813,1e-05,1e-05,0.00514,4e-05,2e-05
823_acc,1.0,0.00342,2e-05,0.00247,0.00377,0.0,2e-05,2e-05,1e-05,0.00489,0.10104,1e-05,5e-05,0.42582,0.04595,0.00019,0.00109,2e-05,0.00238,2e-05,0.00047,5e-05,3e-05,9e-05,8e-05,1e-05,0.17352,0.00044,5e-05,0.00022,4e-05,0.00058,0.0002,0.05475,1e-05,0.00036,8e-05,5e-05,0.0003,0.0003,0.00021,3e-05,0.00081,1e-05,4e-05,4e-05,1e-05,0.52125,1e-05,1e-05,0.00416,4e-05,3e-05
833_acc,1.0,0.00144,2e-05,0.00143,0.0016,0.0,1e-05,2e-05,1e-05,0.00275,0.15099,1e-05,4e-05,2.43063,0.0321,0.00019,0.00084,2e-05,0.00127,2e-05,0.00035,5e-05,3e-05,8e-05,9e-05,1e-05,0.50416,0.00019,5e-05,0.00014,5e-05,0.00051,0.00015,0.03728,1e-05,0.00047,8e-05,8e-05,0.00028,0.0002,0.0003,3e-05,0.00063,1e-05,5e-05,4e-05,1e-05,2.18214,1e-05,1e-05,0.0021,4e-05,4e-05
837_acc,1.0,0.00026,1e-05,0.00054,0.00037,0.0,1e-05,2e-05,0.0,0.00099,0.04976,1e-05,4e-05,0.07004,0.0139,9e-05,0.00083,2e-05,0.0004,2e-05,0.00034,5e-05,3e-05,8e-05,8e-05,1e-05,0.10414,9e-05,5e-05,0.00015,5e-05,0.0002,0.00012,0.00945,1e-05,0.00037,8e-05,5e-05,0.00021,0.0002,0.00022,3e-05,0.00063,1e-05,6e-05,4e-05,1e-05,0.24722,2e-05,0.0,0.00051,4e-05,4e-05
843_acc,1.0,0.00372,2e-05,0.00269,0.00413,0.0,2e-05,2e-05,1e-05,0.00537,0.11064,1e-05,4e-05,1.85474,0.05029,0.00017,0.00089,2e-05,0.00264,2e-05,0.00038,5e-05,3e-05,8e-05,9e-05,1e-05,0.2765,0.00046,5e-05,0.00014,5e-05,0.00061,0.00019,0.06261,1e-05,0.00048,8e-05,5e-05,0.00028,0.00023,0.00031,3e-05,0.00068,1e-05,5e-05,3e-05,1e-05,1.48155,1e-05,0.0,0.00447,4e-05,2e-05
845_acc,1.0,0.00024,1e-05,0.00037,0.00038,0.0,1e-05,2e-05,0.0,0.00071,0.01757,1e-05,4e-05,0.02478,0.0121,7e-05,0.00104,1e-05,0.0003,2e-05,0.00033,5e-05,3e-05,8e-05,8e-05,1e-05,0.02775,7e-05,5e-05,0.00022,3e-05,0.00012,0.00012,0.00891,1e-05,0.00036,8e-05,5e-05,0.00021,0.00019,0.00021,3e-05,0.00076,1e-05,4e-05,4e-05,1e-05,0.05386,1e-05,1e-05,0.0004,4e-05,3e-05
846_acc,1.0,0.00278,2e-05,0.00218,0.00296,0.0,2e-05,2e-05,1e-05,0.00436,0.15488,1e-05,4e-05,5.23607,0.04678,0.00032,0.00083,2e-05,0.00213,2e-05,0.00037,5e-05,3e-05,9e-05,0.0001,1e-05,0.10131,0.00033,5e-05,0.00014,4e-05,0.00061,0.00015,0.03483,1e-05,0.00046,8e-05,5e-05,0.00024,0.00022,0.00028,3e-05,0.00062,1e-05,5e-05,4e-05,1e-05,0.88488,1e-05,1e-05,0.00368,4e-05,3e-05
847_acc,1.0,0.00115,1e-05,0.00104,0.00135,0.0,1e-05,2e-05,1e-05,0.00201,0.05626,1e-05,4e-05,0.32294,0.02381,0.00012,0.00087,2e-05,0.00094,2e-05,0.00034,5e-05,3e-05,8e-05,8e-05,1e-05,0.06462,0.00017,5e-05,0.00014,3e-05,0.00031,0.00014,0.01893,1e-05,0.00037,8e-05,5e-05,0.00023,0.0002,0.00022,3e-05,0.00067,1e-05,4e-05,4e-05,1e-05,0.41705,1e-05,1e-05,0.00155,4e-05,2e-05
849_acc,1.0,0.00023,1e-05,0.00043,0.00035,0.0,1e-05,2e-05,0.0,0.00079,0.02805,1e-05,4e-05,0.04445,0.0126,7e-05,0.00081,1e-05,0.00033,3e-05,0.00034,5e-05,3e-05,8e-05,8e-05,1e-05,0.05671,7e-05,5e-05,0.00014,4e-05,0.00015,0.0001,0.00928,1e-05,0.00036,8e-05,5e-05,0.0002,0.00019,0.00021,3e-05,0.00061,1e-05,4e-05,3e-05,1e-05,0.14504,1e-05,1e-05,0.00042,4e-05,3e-05
866_acc,1.0,0.00026,1e-05,0.00052,0.00032,0.0,1e-05,2e-05,1e-05,0.00092,0.05107,1e-05,4e-05,0.0674,0.0141,9e-05,0.00102,2e-05,0.00036,2e-05,0.00035,5e-05,3e-05,8e-05,8e-05,1e-05,0.1035,8e-05,5e-05,0.00022,5e-05,0.00021,0.00011,0.00924,1e-05,0.00036,8e-05,5e-05,0.0002,0.00019,0.00021,3e-05,0.00074,1e-05,6e-05,4e-05,1e-05,0.26222,2e-05,0.0,0.00051,4e-05,4e-05
871_acc,1.0,0.00064,2e-05,0.00065,0.00091,1e-05,1e-05,2e-05,1e-05,0.00125,0.02652,1e-05,4e-05,0.04005,0.01658,8e-05,0.00089,1e-05,0.00057,2e-05,0.00036,5e-05,3e-05,8e-05,8e-05,1e-05,0.05051,0.00012,6e-05,0.00015,3e-05,0.00017,0.00014,0.01927,1e-05,0.0004,9e-05,5e-05,0.00024,0.00021,0.00024,3e-05,0.00067,1e-05,5e-05,4e-05,1e-05,0.25875,1e-05,1e-05,0.00085,4e-05,2e-05
881_acc,1.0,0.00692,2e-05,0.00483,0.0073,1e-05,2e-05,2e-05,1e-05,0.00964,0.29581,1e-05,4e-05,2.671,0.09399,0.00043,0.00024,2e-05,0.00476,2e-05,0.00035,5e-05,3e-05,8e-05,0.0001,1e-05,0.63084,0.00075,5e-05,5e-05,5e-05,0.00114,0.0002,0.06602,1e-05,0.00047,9e-05,5e-05,0.0003,0.0002,0.0003,3e-05,0.00013,1e-05,5e-05,4e-05,1e-05,1.45096,2e-05,1e-05,0.00844,4e-05,6e-05
897_acc,1.0,0.00027,1e-05,0.00057,0.00034,1e-05,1e-05,2e-05,1e-05,0.00103,0.07676,1e-05,4e-05,0.08768,0.01519,7e-05,0.0002,1e-05,0.0004,2e-05,0.00035,5e-05,3e-05,8e-05,8e-05,1e-05,0.02867,5e-05,4e-05,4e-05,6e-05,0.00014,9e-05,0.00748,1e-05,0.00039,8e-05,4e-05,0.00017,0.0002,0.00023,3e-05,0.00011,1e-05,4e-05,4e-05,1e-05,0.05,1e-05,1e-05,0.00044,4e-05,2e-05
901_acc,1.0,0.00675,2e-05,0.00451,0.00712,0.0,2e-05,2e-05,1e-05,0.00899,0.2218,1e-05,4e-05,4.51994,0.08851,0.00045,0.00084,2e-05,0.00443,2e-05,0.00038,5e-05,3e-05,8e-05,9e-05,1e-05,0.29893,0.00077,5e-05,0.00014,4e-05,0.00113,0.00015,0.08667,1e-05,0.00046,9e-05,5e-05,0.00025,0.00023,0.00029,3e-05,0.00064,1e-05,4e-05,4e-05,1e-05,2.82528,1e-05,0.0,0.00828,4e-05,2e-05
903_acc,1.0,0.00023,1e-05,0.00047,0.00037,0.0,1e-05,2e-05,1e-05,0.00084,0.02818,1e-05,4e-05,0.04369,0.01275,9e-05,0.00083,2e-05,0.00032,2e-05,0.00036,5e-05,3e-05,8e-05,8e-05,1e-05,0.05692,8e-05,5e-05,0.00014,4e-05,0.00016,0.00012,0.00906,1e-05,0.00037,8e-05,5e-05,0.00021,0.00022,0.00022,3e-05,0.00063,1e-05,4e-05,3e-05,1e-05,0.13906,1e-05,0.0,0.00045,4e-05,3e-05
904_acc,1.0,0.00029,1e-05,0.00053,0.00037,1e-05,1e-05,2e-05,1e-05,0.00096,0.05012,1e-05,4e-05,0.06771,0.01376,0.0001,0.00082,3e-05,0.00038,2e-05,0.00035,5e-05,3e-05,8e-05,8e-05,1e-05,0.10252,8e-05,5e-05,0.00014,5e-05,0.0002,0.00011,0.00913,1e-05,0.00037,8e-05,5e-05,0.0002,0.0002,0.00022,3e-05,0.00061,1e-05,6e-05,4e-05,1e-05,0.26483,2e-05,0.0,0.00054,4e-05,4e-05
910_acc,1.0,0.00022,1e-05,0.00037,0.00036,1e-05,1e-05,2e-05,0.0,0.00071,0.01765,1e-05,3e-05,0.02397,0.01177,6e-05,0.00083,1e-05,0.0003,2e-05,0.00034,5e-05,3e-05,8e-05,8e-05,1e-05,0.02807,8e-05,5e-05,0.00014,3e-05,0.00012,0.00011,0.00871,1e-05,0.00035,8e-05,5e-05,0.0002,0.00019,0.00021,3e-05,0.00063,1e-05,4e-05,3e-05,1e-05,0.05156,1e-05,0.0,0.00036,4e-05,3e-05
912_acc,1.0,0.00021,1e-05,0.00036,0.00037,0.0,1e-05,2e-05,1e-05,0.00068,0.01541,1e-05,3e-05,0.01573,0.01147,4e-05,0.00082,1e-05,0.0003,2e-05,0.0003,5e-05,3e-05,8e-05,8e-05,1e-05,0.01811,8e-05,5e-05,0.00014,3e-05,9e-05,0.00011,0.00881,1e-05,0.00033,8e-05,5e-05,0.00019,0.00016,0.00018,3e-05,0.00062,1e-05,4e-05,3e-05,1e-05,0.03074,1e-05,0.0,0.00031,4e-05,2e-05
913_acc,1.0,0.00022,1e-05,0.00038,0.00036,0.0,1e-05,2e-05,0.0,0.00072,0.01872,1e-05,4e-05,0.02412,0.01228,6e-05,0.00081,1e-05,0.00031,2e-05,0.00037,5e-05,3e-05,0.0001,8e-05,1e-05,0.02909,8e-05,5e-05,0.00014,3e-05,0.00012,0.00011,0.00921,1e-05,0.00037,8e-05,5e-05,0.0002,0.0002,0.00022,3e-05,0.00061,1e-05,4e-05,3e-05,1e-05,0.05423,1e-05,0.0,0.00036,4e-05,3e-05
914_acc,1.0,0.00034,1e-05,0.00044,0.00058,0.0,2e-05,2e-05,1e-05,0.00085,0.01566,1e-05,3e-05,0.01957,0.0118,4e-05,0.00096,1e-05,0.00037,2e-05,0.00027,5e-05,3e-05,7e-05,8e-05,1e-05,0.00819,8e-05,6e-05,0.00016,3e-05,6e-05,0.00014,0.00838,1e-05,0.00037,9e-05,5e-05,0.00023,0.00014,0.00022,3e-05,0.00073,1e-05,4e-05,4e-05,1e-05,0.00969,1e-05,1e-05,0.00041,4e-05,2e-05
917_acc,1.0,0.00023,1e-05,0.00049,0.00038,2e-05,1e-05,2e-05,1e-05,0.00086,0.02869,1e-05,4e-05,0.04316,0.01293,8e-05,0.00088,1e-05,0.00033,2e-05,0.00033,5e-05,3e-05,8e-05,8e-05,1e-05,0.05643,9e-05,5e-05,0.00015,4e-05,0.00016,0.00012,0.00928,1e-05,0.00038,8e-05,5e-05,0.00021,0.00019,0.00024,3e-05,0.00066,1e-05,4e-05,3e-05,1e-05,0.12054,1e-05,0.0,0.00044,4e-05,3e-05
923_acc,1.0,0.00139,2e-05,0.00112,0.00168,1e-05,2e-05,2e-05,1e-05,0.0022,0.04351,1e-05,4e-05,0.08155,0.02601,8e-05,0.00024,2e-05,0.00103,2e-05,0.00037,5e-05,3e-05,9e-05,8e-05,1e-05,0.06498,0.00018,5e-05,5e-05,4e-05,0.00023,0.00016,0.03398,1e-05,0.00043,9e-05,5e-05,0.00026,0.00021,0.00027,3e-05,0.00014,1e-05,5e-05,4e-05,1e-05,0.05404,1e-05,1e-05,0.00167,4e-05,2e-05
930_acc,1.0,0.00031,1e-05,0.00062,0.00039,1e-05,1e-05,2e-05,1e-05,0.00113,0.11358,1e-05,4e-05,0.123,0.01679,8e-05,0.00039,2e-05,0.00045,2e-05,0.00036,6e-05,3e-05,9e-05,9e-05,1e-05,0.05306,6e-05,4e-05,4e-05,7e-05,0.00018,9e-05,0.00812,1e-05,0.00039,8e-05,4e-05,0.00017,0.0002,0.00022,3e-05,0.00029,1e-05,5e-05,3e-05,1e-05,0.2069,2e-05,1e-05,0.00054,4e-05,3e-05
934_acc,1.0,0.00023,1e-05,0.00054,0.00039,1e-05,1e-05,2e-05,0.0,0.00096,0.0446,1e-05,4e-05,0.06373,0.01439,5e-05,0.00021,1e-05,0.00037,2e-05,0.00036,5e-05,3e-05,9e-05,8e-05,1e-05,0.01156,6e-05,4e-05,4e-05,5e-05,0.0001,9e-05,0.00735,1e-05,0.00039,8e-05,4e-05,0.00017,0.00021,0.00024,3e-05,0.00011,1e-05,4e-05,3e-05,1e-05,0.0288,1e-05,1e-05,0.00034,4e-05,2e-05
953_acc,1.0,0.00073,1e-05,0.00289,0.00082,1e-05,1e-05,2e-05,1e-05,0.00478,1.77659,1e-05,5e-05,3.24567,0.05386,0.00018,0.00031,2e-05,0.00175,2e-05,0.00043,6e-05,5e-05,0.0001,0.00011,1e-05,0.10184,9e-05,7e-05,6e-05,0.00013,0.0004,0.00011,0.02151,1e-05,0.00054,9e-05,4e-05,0.00019,0.00024,0.00032,4e-05,0.00015,1e-05,6e-05,4e-05,1e-05,0.42121,2e-05,1e-05,0.00125,6e-05,4e-05
958_acc,1.0,0.00044,1e-05,0.00061,0.00056,0.0,1e-05,2e-05,0.0,0.00111,0.03771,1e-05,5e-05,0.07737,0.01681,0.0001,0.00085,2e-05,0.00046,2e-05,0.00043,5e-05,3e-05,9e-05,8e-05,1e-05,0.05013,9e-05,5e-05,0.00014,3e-05,0.00019,0.00011,0.01173,1e-05,0.00043,8e-05,5e-05,0.0002,0.00025,0.00027,3e-05,0.00065,1e-05,5e-05,4e-05,1e-05,0.08138,1e-05,1e-05,0.00069,4e-05,3e-05
959_acc,1.0,0.00232,2e-05,0.00201,0.00243,1e-05,2e-05,2e-05,1e-05,0.00397,0.19648,1e-05,4e-05,2.84079,0.04334,0.00013,0.00026,2e-05,0.0019,2e-05,0.00038,5e-05,3e-05,8e-05,0.0001,1e-05,0.0543,0.00028,6e-05,5e-05,6e-05,0.00038,0.0002,0.02645,1e-05,0.00049,9e-05,5e-05,0.0003,0.00023,0.00031,3e-05,0.00014,1e-05,5e-05,4e-05,1e-05,0.05409,1e-05,1e-05,0.0028,5e-05,2e-05
