@RELATION automl_competition_2015_phase2_ALGORITHM_RUNS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE pac_metric NUMERIC
@ATTRIBUTE acc_metric NUMERIC
@ATTRIBUTE auc_metric NUMERIC
@ATTRIBUTE bac_metric NUMERIC
@ATTRIBUTE duration NUMERIC
@ATTRIBUTE f1_metric NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
28_bac,1,861,0.048251042,0.0107816712,0.0001475732,0.0107891514,30.6513640881,0.0107690229,ok
28_bac,1,862,0.0446248551,0.0077867625,9.45305552644E-005,0.0078021175,5.7932209969,0.0077689023,ok
28_bac,1,863,0.0425628624,0.0077867625,5.86572912664E-005,0.0077957625,116.659356833,0.0077673011,ok
31_bac,1,1056,0.956706428,0.6484848485,0.5022082295,0.6536796537,2.9000771046,0.8953974895,ok
31_bac,1,1057,0.9547134173,0.6424242424,0.5056626875,0.6262626263,3.1735591888,0.8617886179,ok
31_bac,1,1058,0.9896946425,0.6121212121,0.431676068,0.56998557,2.9869890213,0.7984189723,ok
31_bac,1,1059,0.9515320568,0.6545454545,0.4997157724,0.6522366522,2.9051959515,0.8925619835,ok
31_bac,1,1060,0.9873446495,0.6787878788,0.536271809,0.6637806638,3.0170419216,0.9032258065,ok
31_bac,1,1061,0.9274479241,0.5757575758,0.4531024531,0.5670995671,2.8955850601,0.7949790795,ok
31_bac,1,1062,0.9893953721,0.6545454545,0.5572609209,0.6637806638,3.0714221001,0.9075630252,ok
31_bac,1,1053,0.9425012488,0.6121212121,0.4777646596,0.5930735931,3.0154788494,0.8244897959,ok
31_bac,1,1054,0.9634252748,0.6121212121,0.5019895929,0.6103896104,2.903619051,0.8451882845,ok
31_bac,1,1055,0.9684693517,0.6242424242,0.5051379597,0.6075036075,3.0818779469,0.8408163265,ok
976_bac,1,51,0.781979911,0.0097323601,0.0001607175,0.0088340149,66.1768229008,0.0058202983,ok
976_bac,1,52,0.7791904174,0.0072992701,9.94269331218E-005,0.0058689131,25.2053380013,0.0043636364,ok
976_bac,1,53,0.7876780856,0.0097323601,0.0002369902,0.0073208187,75.1111550331,0.0058224163,ok
976_bac,1,54,0.356567353,0.0079075426,0.0122846743,0.0122846743,3.1106128693,0.0047212638,ok
976_bac,1,55,0.7889005598,0.0158150852,0.0003405032,0.0109505828,204.850790977,0.009478673,ok
976_bac,1,56,0.7687218907,0.003649635,0.0001348393,0.006717447,680.45570302,0.0021778584,ok
976_bac,1,57,0.7845099279,0.0115571776,0.000211112,0.0099229441,17.4170708656,0.0069153776,ok
976_bac,1,58,0.0277132875,0.00486618,0.0006496801,0.0119829885,9.0592169762,0.0029017048,ok
976_bac,1,59,0.7971444183,0.0194647202,0.0004058798,0.0131284412,17.7736349106,0.0116788321,ok
976_bac,1,60,0.7839981806,0.0127737226,0.0002315422,0.0106488969,21.9849259853,0.007646095,ok
845_bac,1,362,0.6402371494,0.2848484848,0.1127278072,0.2852733686,2.915626049,0.2772861357,ok
845_bac,1,363,0.4782990954,0.2666666667,0.0895061728,0.2671957672,3.2493920326,0.2588235294,ok
845_bac,1,364,0.4869961099,0.2363636364,0.0926660788,0.2365520282,3.0069320202,0.2314540059,ok
845_bac,1,365,0.6174248174,0.303030303,0.1133891828,0.3031305115,2.8912878037,0.2976190476,ok
845_bac,1,366,0.5006976227,0.2484848485,0.1023662551,0.2493386243,3.0585408211,0.2390670554,ok
845_bac,1,367,0.8915950678,0.3272727273,0.1493239271,0.3284832452,2.8970179558,0.3121387283,ok
845_bac,1,368,0.6341521054,0.3333333333,0.1330834803,0.3328924162,3.0834929943,0.332326284,ok
845_bac,1,369,0.6170468079,0.2242424242,0.0914902998,0.2248677249,3.0007350445,0.2170087977,ok
845_bac,1,370,0.4863580547,0.2666666667,0.0858318636,0.266313933,3.0719549656,0.265060241,ok
845_bac,1,371,0.5561725609,0.3151515152,0.1271310994,0.3152557319,2.8631448746,0.3095238095,ok
1134_bac,1,1344,0.6062946104,0.0392156863,0.0352128126,0.0884708205,11.6230750084,0.0234741784,ok
1134_bac,1,1345,0.9654379125,0.0274509804,0.0413284335,0.0443176832,4.4985020161,0.0165289256,ok
1134_bac,1,1346,0.4155765116,0.0235294118,0.0159609478,0.051228609,254.112426043,0.0141176471,ok
1134_bac,1,1347,1.0871259632,0.0352941176,0.0409444932,0.0583040807,253.393247843,0.0212514758,ok
1134_bac,1,1348,0.1696458103,0.0274509804,0.0112988153,0.0443176832,12.0487840176,0.0165289256,ok
1134_bac,1,1349,0.5669199535,0.031372549,0.0409170689,0.0652150066,3.4143958092,0.0188235294,ok
1134_bac,1,1350,0.3952355308,0.031372549,0.0159609478,0.074484423,3.8704879284,0.0187793427,ok
1134_bac,1,1341,0.6830676567,0.031372549,0.0337319,0.0559455902,265.847903013,0.0188679245,ok
1134_bac,1,1342,0.683502095,0.0274509804,0.0275888548,0.0535870996,12.2604579926,0.0164899882,ok
1134_bac,1,1343,0.8579427674,0.0274509804,0.0400943396,0.0443176832,256.422581911,0.0165289256,ok
1068_bac,1,800,3.3712357078,0.2349726776,0.5605865103,0.5709090909,2.7817559242,1.2463768116,ok
1068_bac,1,801,1.4437552744,0.3770491803,0.2607624633,0.4988856305,2.8454499245,1.3398058252,ok
1068_bac,1,802,3.3749168547,0.2295081967,0.5558944282,0.5679765396,2.8559930325,1.2352941177,ok
1068_bac,1,803,3.2660391787,0.2349726776,0.517771261,0.5338416422,2.8763151169,1.2112676056,ok
1068_bac,1,804,1.689072956,0.3879781421,0.2071554252,0.3935483871,3.6629180908,1.2792792793,ok
1068_bac,1,805,2.1070722339,0.4153005464,0.2326099707,0.371143695,2.8910169601,1.2881355932,ok
1068_bac,1,806,1.4244373315,0.3989071038,0.2802346041,0.5476832845,2.9030308723,1.3904761905,ok
1068_bac,1,807,2.0667809596,0.8196721311,0.3147214076,0.5140175953,5.7016990185,1.5306122449,ok
1068_bac,1,798,3.2869312174,0.2677595628,0.5250439883,0.5514369501,2.7802519798,1.2727272727,ok
1068_bac,1,799,1.4269919318,0.2841530055,0.1922580645,0.3007624633,2.8900120258,1.1063829787,ok
392_bac,1,11,0.8169272626,0.2114803625,0.0527327911,0.2277020046,3.3488490582,0.2341619878,ok
392_bac,1,12,0.8168504074,0.2148371937,0.0528587983,0.2295538565,68.7232990265,0.2359587312,ok
392_bac,1,13,0.7242475597,0.1980530379,0.0533588846,0.2205020878,3.9833791256,0.21601851,ok
392_bac,1,14,0.7465074997,0.2383350117,0.0535896584,0.2451315309,3.4176647663,0.2549688407,ok
392_bac,1,15,0.9391598531,0.2819738167,0.1170641244,0.3073153355,3.1593248844,0.308605393,ok
392_bac,1,16,0.767690456,0.2181940248,0.0565993633,0.2319454735,3.3062520027,0.2343317247,ok
392_bac,1,17,0.7157890315,0.2047667002,0.0515351428,0.2139299621,3.4609909058,0.2165443494,ok
392_bac,1,18,0.8166537962,0.2148371937,0.0533538219,0.2252328688,3.3364861012,0.2317409258,ok
392_bac,1,19,0.7242475597,0.1980530379,0.0533588846,0.2205020878,3.9705700874,0.21601851,ok
392_bac,1,20,0.9560308799,0.2920443102,0.0957378082,0.283370093,3.5040781498,0.3211618743,ok
14_bac,1,1203,0.3676806035,0.138047138,0.024936231,0.138047138,5.9778828621,0.1376994066,ok
14_bac,1,1204,0.3224828906,0.1363636364,0.0197734925,0.1363636364,3.3585381508,0.1353294569,ok
14_bac,1,1205,0.3377616171,0.1313131313,0.0207325783,0.1313131313,3.2493519783,0.1304880462,ok
14_bac,1,1206,0.327533528,0.1245791246,0.0216304459,0.1245791246,3.3070008755,0.1241894521,ok
14_bac,1,1207,0.3481340557,0.1599326599,0.0254310785,0.1599326599,6.3680551052,0.1593431704,ok
14_bac,1,1208,0.3333253713,0.1447811448,0.023043567,0.1447811448,3.72747612,0.1446894831,ok
14_bac,1,1209,0.338355345,0.1363636364,0.0219875523,0.1363636364,3.1254010201,0.1358904056,ok
14_bac,1,1210,0.3341597751,0.1447811448,0.0213804714,0.1447811448,3.4335038662,0.1451380243,ok
14_bac,1,1211,0.3221842887,0.1161616162,0.0216457504,0.1161616162,6.2354230881,0.1155228274,ok
14_bac,1,1212,0.3329202255,0.1363636364,0.0207478829,0.1363636364,3.4570422173,0.13625416,ok
300_bac,1,788,0.6089867191,0.0355693743,0.003408743,0.0355844156,513.958090067,0.0356542217,ok
300_bac,1,789,0.1677743947,0.0440575204,0.0015664437,0.0440486498,86.7806899548,0.0440187157,ok
300_bac,1,790,0.9410347942,0.0315273999,0.0158704759,0.0315275201,718.5830791,0.0314500187,ok
300_bac,1,791,0.9411489248,0.0323357948,0.0178082021,0.0323397238,682.059774876,0.0322596271,ok
300_bac,1,792,0.6466388089,0.037186164,0.0046338735,0.0371923315,451.552186012,0.0372422671,ok
300_bac,1,793,0.1468606139,0.0319315974,0.0011084023,0.0319439291,42.3897099495,0.0319434663,ok
300_bac,1,794,0.9415145074,0.0363777691,0.0196931865,0.0363842507,717.969334841,0.0362227022,ok
300_bac,1,795,0.9410828815,0.0319315974,0.0158031534,0.0319315605,696.614983082,0.0318809076,ok
300_bac,1,796,0.3134991934,0.034356782,0.0026802095,0.0343599258,1498.19325495,0.0343048638,ok
300_bac,1,797,0.2704042009,0.0299106102,0.0021730909,0.0299113585,239.871995926,0.0298980285,ok
1161_bac,1,643,0.3320711408,0.0666666667,0.0610167758,0.1232099018,43.6849660873,0.0407185629,ok
1161_bac,1,644,0.8969435605,0.0549019608,0.0715783552,0.0912950082,34.7452800274,0.0336538462,ok
1161_bac,1,645,0.7720775315,0.0705882353,0.0642389525,0.125613748,10.0336859226,0.0431654676,ok
1161_bac,1,646,0.404700057,0.0666666667,0.0734963175,0.1067409984,214.880478144,0.0409145608,ok
1161_bac,1,647,0.7721205045,0.0705882353,0.0615793781,0.125613748,279.909219027,0.0431654676,ok
1161_bac,1,648,0.8830258461,0.0549019608,0.0725501227,0.0995294599,20.5218160152,0.0335731415,ok
1161_bac,1,649,0.320240219,0.0588235294,0.0606076105,0.1101677578,610.29181695,0.0359281437,ok
1161_bac,1,650,0.7716250669,0.0705882353,0.0660290507,0.125613748,10.7162849903,0.0431654676,ok
1161_bac,1,651,0.8132607117,0.0588235294,0.0796849427,0.1019333061,11.6838169098,0.0360144058,ok
1161_bac,1,652,0.7695883973,0.0666666667,0.0572064239,0.1232099018,281.755354166,0.0407185629,ok
179_bac,1,1074,0.8776087302,0.3795756297,0.1726517047,0.344920226,5.4700431824,0.2714647025,ok
179_bac,1,1076,0.9239031687,0.371386028,0.1717885324,0.3384710479,239.434376955,0.2649727768,ok
179_bac,1,1077,0.876392891,0.3798237995,0.1725664448,0.3452610543,3.4478809834,0.2716421884,ok
179_bac,1,1078,0.8788030921,0.3799478844,0.1727532046,0.3448094854,5.5466151238,0.2718153573,ok
179_bac,1,1079,0.8790984294,0.3805683087,0.1727941429,0.3453949919,3.3509368897,0.2722954677,ok
179_bac,1,1080,0.9321063973,0.3785829507,0.1722314104,0.3387587579,190.399796009,0.2714050616,ok
179_bac,1,1081,1.0115223359,0.3799478844,0.174659352,0.3437432287,35.6053678989,0.2719602096,ok
179_bac,1,1082,0.877788277,0.3816850726,0.1727452961,0.3445296416,17.562759161,0.2734222222,ok
823_bac,1,140,0.0729647466,0.028772754,0.0018885358,0.0291538214,6.2645170689,0.025336091,ok
823_bac,1,141,0.0851037672,0.0290663535,0.001849539,0.0294122194,7.3961000443,0.0255979315,ok
823_bac,1,142,0.1129025346,0.0267175573,0.0017903411,0.0271820221,8.1515860558,0.0235172503,ok
823_bac,1,143,0.0954972035,0.0331767469,0.002193484,0.0332743111,4.9688808918,0.0292480911,ok
823_bac,1,144,0.101562153,0.0296535526,0.0022333592,0.0302550428,6.2280521393,0.0260948198,ok
823_bac,1,145,0.2849728292,0.0302407516,0.0018103665,0.0301197835,20.8238008022,0.0266735724,ok
823_bac,1,146,0.1084946256,0.0314151497,0.002482974,0.0319684442,17.3314151764,0.0276521514,ok
823_bac,1,147,0.0929852633,0.0320023488,0.0021527306,0.0324037332,5.5510721207,0.0281835811,ok
823_bac,1,148,0.0748495659,0.0308279507,0.001827757,0.0314516483,7.308161974,0.027128278,ok
823_bac,1,149,0.0732780727,0.0299471521,0.0017534522,0.0302689201,7.7559571266,0.0263770365,ok
881_bac,1,1184,0.00139689,0.0007432734,0,0.0009211496,4.5257949829,0.0006227813,ok
881_bac,1,1185,0.0006059682,0.0002973094,1.83633111384E-007,0.000308825,3.5108270645,0.0002491901,ok
881_bac,1,1186,0.0008463009,0.0001486547,4.59082778459E-008,0.0001842299,3.6995639801,0.0001245873,ok
881_bac,1,1187,0.0014164506,0.0005946187,9.18165556918E-008,0.0007369197,14.5564041138,0.0004982561,ok
881_bac,1,1188,0.0007583566,0,0,0,4.1178820133,0,ok
881_bac,1,1189,0.0007294126,0.0005946187,0,0.0007369197,4.3742930889,0.0004982561,ok
881_bac,1,1190,0.0010007851,0.0007432734,2.29541389229E-007,0.0008615147,16.8906950951,0.0006228589,ok
881_bac,1,1191,0.0006815191,0.0005946187,0,0.0007369197,3.5559649468,0.0004982561,ok
881_bac,1,1192,0.0008612811,0.0001486547,4.59082778459E-008,0.0001842299,5.2052910328,0.0001245873,ok
881_bac,1,1183,0.0115010376,0.0005946187,0,0.0007369197,17.041588068,0.0004982561,ok
679_bac,1,1440,0.9410139277,0.6923837784,0.5203698283,0.7481414454,2.9514358044,0.7678096838,ok
679_bac,1,1431,0.9458965237,0.7082096934,0.5185924923,0.7462106466,2.88042593,0.7756026155,ok
679_bac,1,1432,0.932415112,0.6567754698,0.4887806497,0.7228153096,2.9217238426,0.7422446652,ok
679_bac,1,1433,0.9391148213,0.6963402572,0.5127766495,0.7501835648,3.0134658814,0.775775884,ok
679_bac,1,1434,0.9380314009,0.6765578635,0.5099718726,0.7394194751,2.9626190662,0.7659895243,ok
679_bac,1,1435,1.0632978556,0.7121661721,0.5005298072,0.7622650506,3.027602911,0.7903044355,ok
679_bac,1,1436,0.9391148213,0.6963402572,0.5127766495,0.7501835648,2.9427421093,0.775775884,ok
679_bac,1,1437,0.9410139277,0.6923837784,0.5203698283,0.7481414454,3.0193209648,0.7678096838,ok
679_bac,1,1438,1.0627651004,0.7319485658,0.5624833349,0.7706227935,2.7529830933,0.8074574245,ok
679_bac,1,1439,0.9480818992,0.6726013848,0.5265748579,0.7201197784,2.9424359798,0.7477660417,ok
723_bac,1,1004,0.5110990171,0.2060606061,0.0652601135,0.2127628017,3.1061189175,0.1837837838,ok
723_bac,1,1005,0.4497613795,0.2060606061,0.0599206496,0.2127628017,3.1588799954,0.1837837838,ok
723_bac,1,1006,0.3449089688,0.1393939394,0.0405650933,0.147243131,3.0263469219,0.1233243968,ok
723_bac,1,1007,0.660647614,0.2121212121,0.0839482369,0.2159145686,4.5102670193,0.1917808219,ok
723_bac,1,1008,0.5422618271,0.1454545455,0.055322778,0.1468352553,2.9445400238,0.1325966851,ok
723_bac,1,1009,0.522139874,0.1575757576,0.0533204791,0.1590715266,3.092496872,0.1436464088,ok
723_bac,1,1010,0.4224410326,0.2,0.0604397642,0.2048648448,3.3484978676,0.1798365123,ok
723_bac,1,1011,0.5816648471,0.1454545455,0.0568059624,0.1503948978,3.0708220005,0.1304347826,ok
723_bac,1,1012,0.4730174103,0.2242424242,0.065779228,0.2305239349,3.8896069527,0.2005420054,ok
723_bac,1,1013,0.5174387061,0.1515151515,0.0584374652,0.1535466647,2.9594650269,0.1377410468,ok
21_bac,1,130,0.0391244225,0.0046701693,0.0001314971,0.0289855072,2.9590258598,0.0242106427,ok
21_bac,1,131,0.0617481952,0.0163455925,0.0009950367,0.0786822979,4.1276190281,0.0801354837,ok
21_bac,1,132,0.093036294,0.0326911851,0.0018821721,0.0730586258,3.5346610546,0.0840335489,ok
21_bac,1,133,0.0518179448,0.0116754232,0.0002754814,0.0601846101,3.1740870476,0.0447139766,ok
21_bac,1,134,0.0578612353,0.0163455925,0.0006752196,0.1042097999,3.2334339619,0.084533038,ok
21_bac,1,135,0.0522616701,0.0140105079,0.0004722042,0.0760576259,3.6746869087,0.0663573008,ok
21_bac,1,136,0.0448888666,0.0116754232,0.0001925214,0.0601846101,3.4022269249,0.0447139766,ok
21_bac,1,137,0.0567044663,0.0116754232,0.0003475811,0.0332768458,2.9527180195,0.0421307279,ok
21_bac,1,138,0.0479806988,0.0046701693,0.000254127,0.0303657695,4.6613209248,0.0239300245,ok
21_bac,1,139,0.0357250949,0.0046701693,7.9339892098E-005,0.0303657695,5.2423770428,0.0303657695,ok
1128_bac,1,613,0.301029762,0.0588235294,0.0424419635,0.1003455609,1228.96974421,0.0376411543,ok
1128_bac,1,614,0.7527069221,0.0784313725,0.0273790537,0.1129718235,11.6519730091,0.0505050505,ok
1128_bac,1,615,0.5175700614,0.0588235294,0.0291068581,0.0753588517,4.7264080048,0.0380228137,ok
1128_bac,1,616,0.6876898774,0.0901960784,0.0383218146,0.1018075492,270.125106096,0.0587484036,ok
1128_bac,1,617,1.4784273111,0.0784313725,0.0516347687,0.081738437,3.61936903,0.0511508951,ok
1128_bac,1,618,0.7758513124,0.0862745098,0.0468722311,0.0992822967,11.45221591,0.056122449,ok
1128_bac,1,619,0.8442409362,0.062745098,0.0609161793,0.0903774588,503.50150013,0.0404040404,ok
1128_bac,1,620,0.9020255571,0.0666666667,0.0384990253,0.0991493886,270.887927055,0.0428751576,ok
1128_bac,1,621,0.9310707071,0.062745098,0.065479355,0.0903774588,153.759415865,0.0404040404,ok
1128_bac,1,622,0.7151122095,0.0823529412,0.0338472444,0.0967570441,3.8729820252,0.0535031847,ok
6_bac,1,964,0.9409168633,0.0301060928,0.0100286605,0.0303644577,143.561383009,0.0301676122,ok
6_bac,1,965,0.8517160801,0.0297908457,0.0011758293,0.0300753177,54.3111538887,0.0299407922,ok
6_bac,1,966,0.2777963445,0.0315247045,0.0007907258,0.0317147795,148.828800917,0.0315189477,ok
6_bac,1,967,0.9410477365,0.031682328,0.0128915522,0.0319100734,142.316097975,0.031759052,ok
6_bac,1,968,0.2638662048,0.0307365868,0.0009440114,0.0309644647,220.931724072,0.0308640948,ok
6_bac,1,969,0.8497639277,0.0293179751,0.0011126765,0.0295905157,42.3106870651,0.0294701391,ok
6_bac,1,970,0.8486140635,0.0258502577,0.001406621,0.0260539601,53.4850950241,0.0259725063,ok
6_bac,1,971,0.9408346021,0.0291603516,0.0157351833,0.0293594447,353.724313974,0.0292233379,ok
6_bac,1,972,0.8498686477,0.0293179751,0.0009889967,0.0295863112,72.2313160896,0.029461505,ok
6_bac,1,973,0.1433527794,0.0285298575,0.000755181,0.0286906277,1233.83129215,0.0286379457,ok
809_bac,1,391,0.0020481711,0,0,0,3.1896328926,0,ok
809_bac,1,392,0.0020481711,0,0,0,3.184399128,0,ok
809_bac,1,393,0.0020481711,0,0,0,3.3170149326,0,ok
809_bac,1,394,0.0020481711,0,0,0,3.3696641922,0,ok
809_bac,1,395,0.0020481711,0,0,0,3.4272580147,0,ok
809_bac,1,396,0.0020481711,0,0,0,3.185297966,0,ok
809_bac,1,397,0.0020481711,0,0,0,3.2238488197,0,ok
809_bac,1,398,0.0020481711,0,0,0,3.1606090069,0,ok
809_bac,1,399,0.0020481711,0,0,0,3.2571289539,0,ok
809_bac,1,400,0.0020481711,0,0,0,3.2267048359,0,ok
734_bac,1,1263,0.4495924043,0.2172763332,0.0767284229,0.2236186885,9.4286470413,0.1879169049,ok
734_bac,1,1264,0.639902116,0.2287351256,0.0787794724,0.2276440274,35.7538559437,0.2021421616,ok
734_bac,1,1265,0.4406817496,0.2185985015,0.0736500588,0.2249035277,10.1454339027,0.1890964544,ok
734_bac,1,1266,0.6389489852,0.2247686205,0.0779323257,0.2239271215,4.3076040745,0.1984435798,ok
734_bac,1,1267,0.639748325,0.2256500661,0.0779617571,0.2240038818,24.5839822292,0.1996879875,ok
734_bac,1,1268,0.4519334313,0.2243278978,0.0766795031,0.2286363424,8.1844799519,0.1952061361,ok
734_bac,1,1269,0.4536053839,0.2137505509,0.0742545954,0.2211098616,9.3337440491,0.1843055292,ok
734_bac,1,1270,0.695637677,0.2199206699,0.0795876424,0.2272892598,24.7359418869,0.1896977761,ok
734_bac,1,1271,0.6695396355,0.2327016307,0.0863516912,0.2330122727,3.5171208382,0.2048894063,ok
734_bac,1,1272,0.4437306297,0.2172763332,0.0742911858,0.2244443583,9.3558189869,0.1874881156,ok
23_bac,1,1153,0.9227333283,0.6437371663,0.4821252381,0.6441870629,3.1670749188,0.6583383382,ok
23_bac,1,1154,0.9231187167,0.6190965092,0.4808405654,0.6185314685,3.0881929398,0.6341431891,ok
23_bac,1,1155,0.9247010896,0.6899383984,0.5321765405,0.69047539,3.2393460274,0.7030283837,ok
23_bac,1,1156,0.901092579,0.6252566735,0.4706920817,0.6392079075,3.2248520851,0.6458035714,ok
23_bac,1,1157,0.9294027094,0.6437371663,0.4902899514,0.6325242066,3.0437560082,0.6548440096,ok
23_bac,1,1158,0.9214370754,0.6160164271,0.4794768589,0.6128765465,3.0874869824,0.6294136357,ok
23_bac,1,1159,0.9235229367,0.6560574949,0.4830005471,0.6458680742,2.9829959869,0.666698796,ok
23_bac,1,1160,0.9197645846,0.6252566735,0.4825769279,0.6228617536,3.1288731098,0.6399299439,ok
23_bac,1,1161,0.9287046839,0.6221765914,0.4834018781,0.6335529855,3.1369640827,0.6421130283,ok
23_bac,1,1162,0.9318793941,0.6314168378,0.4835857872,0.6111686391,2.8649630547,0.6406359617,ok
1020_bac,1,994,0.980990836,0.0090909091,0.0305070911,0.031986532,4.8422060013,0.0050462574,ok
1020_bac,1,995,1.0052518029,0.0090909091,0.0016324865,0.0185185185,2.9476258755,0.0050547599,ok
1020_bac,1,996,1.0121285083,0.0060606061,0.0020916233,0.0168350168,2.8751740456,0.0033670034,ok
1020_bac,1,997,0.338227356,0.0090909091,0.0219875523,0.031986532,8.3552200794,0.0050462574,ok
1020_bac,1,998,0.0472347207,0.0060606061,0.0030098969,0.0303030303,3.0475459099,0.0033613445,ok
1020_bac,1,999,1.0127228257,0.0090909091,0.0020916233,0.0185185185,3.0458450317,0.0050547599,ok
1020_bac,1,1000,1.0302905561,0.0151515152,0.0001530456,0.0084175084,2.8087699413,0.0084530854,ok
1020_bac,1,1001,1.0120209594,0.0121212121,0.0019895929,0.0202020202,2.8752269745,0.0067453626,ok
1020_bac,1,1002,1.0041837694,0.003030303,0.0005611672,0.0151515152,5.3124759197,0.0016820858,ok
1020_bac,1,1003,1.0095231225,0.0121212121,0.0010713193,0.0336700337,3.1613779068,0.0067340067,ok
12_bac,1,683,0.8581287505,0.0202020202,0.0169370472,0.0202020202,7.8722908497,0.0201458355,ok
12_bac,1,684,0.8570520359,0.0168350168,0.0086190185,0.0168350168,8.6343998909,0.0167995254,ok
12_bac,1,685,0.8577753387,0.0185185185,0.0087082951,0.0185185185,8.2782318592,0.0184865526,ok
12_bac,1,686,0.8562998967,0.0117845118,0.0103382308,0.0117845118,5.7736968994,0.0117861547,ok
12_bac,1,687,0.8576025162,0.0185185185,0.0119401082,0.0185185185,6.4034559727,0.0185471995,ok
12_bac,1,688,0.6563751341,0.0202020202,0.0003877155,0.0202020202,9.915323019,0.0201553208,ok
966_bac,1,877,0.9389016098,0.1760722348,0.0919791287,0.2722363791,2.9103541374,0.7428571429,ok
966_bac,1,878,1.0901378831,0.1805869074,0.0838490474,0.2747239413,2.7622020245,0.7547169811,ok
966_bac,1,879,1.3522017912,0.1986455982,0.0726853537,0.28467419,2.986137867,0.8,ok
966_bac,1,880,1.3922297726,0.2618510158,0.0930712292,0.3195000607,3.1087169647,0.935483871,ok
966_bac,1,881,1.3231227916,0.230248307,0.1374833151,0.2801844436,3.1454861164,0.8571428571,ok
966_bac,1,882,3.733477214,0.2844243792,0.284916879,0.3100351899,3.1292769909,0.9618320611,ok
966_bac,1,883,1.4093950823,0.1489841986,0.14355054,0.2354083242,4.7264809609,0.6534653465,ok
966_bac,1,884,0.9264335541,0.1851015801,0.1602960806,0.3210168669,3.0887579918,0.7961165049,ok
966_bac,1,885,1.3444451244,0.1851015801,0.081543502,0.2115034583,2.776722908,0.7256637168,ok
966_bac,1,886,0.7319593673,0.1760722348,0.144763985,0.2941390608,2.8458099365,0.7572815534,ok
1002_bac,1,1248,1.459082129,0.6734115743,0.316447357,0.386607375,3.4351270199,1.234421365,ok
1002_bac,1,1249,1.4507610911,0.6677458519,0.2730639205,0.3834399542,4.8309509754,1.2304250559,ok
1002_bac,1,1250,1.4499363783,0.6693646297,0.282841837,0.3809660027,4.7696518898,1.229739777,ok
1002_bac,1,1251,1.1668162787,0.7049777418,0.2994452246,0.397496576,3.6896538734,1.2523364486,ok
1002_bac,1,1252,1.4173130184,0.6790772966,0.3221667447,0.3863958669,3.7542340756,1.2365512159,ok
1002_bac,1,1243,1.3301589785,0.6782679077,0.3419028796,0.399459094,3.374227047,1.2433234421,ok
1002_bac,1,1244,1.2593307362,0.6750303521,0.3381754824,0.3976491392,3.3672988415,1.2410714286,ok
1002_bac,1,1245,1.4569243165,0.6823148523,0.2950416948,0.3915847506,4.9781720638,1.2406181016,ok
1002_bac,1,1246,1.4582504567,0.6677458519,0.2821830412,0.3868188832,5.8916721344,1.2322628828,ok
1002_bac,1,1247,1.4723262495,0.6774585188,0.3322272499,0.4023855342,4.3107380867,1.2446096654,ok
1069_bac,1,1332,12.2526060984,0.2525745257,0.9866630376,0.8735710397,2.858164072,1.9662447257,ok
1069_bac,1,1333,11.1786308387,0.1181571816,0.7248911268,0.8060696788,2.9468779564,1.9292035398,ok
1069_bac,1,1334,13.4419566169,0.3642276423,0.4481491562,0.8051850844,2.8913049698,1.9649122807,ok
1069_bac,1,1335,11.2065190149,0.1246612466,0.9469243332,0.8093358737,3.1619250774,1.9327731092,ok
1069_bac,1,1336,9.7805320368,0.1300813008,0.4362411541,0.8120577028,4.0636398792,1.935483871,ok
1069_bac,1,1337,4.680809988,0.074796748,0.4097033206,0.7842950463,3.2048430443,1.8904109589,ok
1069_bac,1,1338,13.6151768628,0.3859078591,0.4612139358,0.8160724007,2.9647350311,1.9668508287,ok
1069_bac,1,1339,13.6746928367,0.3869918699,0.4478769733,0.8166167665,3.159512043,1.9669421488,ok
1069_bac,1,1340,13.0340430515,0.2883468835,0.4767283615,0.7670794774,2.9196670055,1.9558823529,ok
396_bac,1,266,0.7645195576,0.1803402647,0.0599607349,0.2087811363,9.3856890202,0.2080337534,ok
396_bac,1,267,0.8198498717,0.2064272212,0.0642956451,0.243968068,12.5869350433,0.2477571904,ok
396_bac,1,268,0.7744149297,0.2041587902,0.0581576252,0.2475396191,15.7625191212,0.2515242218,ok
396_bac,1,269,0.8111683428,0.2098298677,0.0706373674,0.2391431247,9.4585540295,0.2519655315,ok
396_bac,1,270,0.7926617825,0.2086956522,0.062858317,0.245631092,17.7380568981,0.2497415237,ok
396_bac,1,271,0.7670749181,0.2086956522,0.0580258643,0.2569766005,15.2256658077,0.2561584648,ok
396_bac,1,272,0.7666142582,0.1973534972,0.0564254585,0.2255182595,9.1589720249,0.2322716448,ok
396_bac,1,273,0.7293866569,0.1848771267,0.0588202504,0.2202599097,11.4871110916,0.2220261823,ok
396_bac,1,274,0.7792053634,0.1996219282,0.0631600043,0.2328375777,8.4067862034,0.2404478924,ok
396_bac,1,275,0.8100992626,0.2846880907,0.1424738243,0.3043540831,6.0768790245,0.3244221603,ok
390_bac,1,384,0.7556903056,0.1857223888,0.0190672313,0.1833658057,54.4540479183,0.1848829445,ok
390_bac,1,385,0.7893926344,0.1944737055,0.0223351041,0.1950026023,37.5216059685,0.195202703,ok
