@RELATION automl_competition_2015_phase2_ALGORITHM_RUNS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE bac_metric NUMERIC
@ATTRIBUTE acc_metric NUMERIC
@ATTRIBUTE auc_metric NUMERIC
@ATTRIBUTE duration NUMERIC
@ATTRIBUTE f1_metric NUMERIC
@ATTRIBUTE pac_metric NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
396_bac,1,273,0.2202599097,0.0588202504,0.1848771267,11.4871110916,0.2220261823,0.7293866569,ok
396_bac,1,274,0.2328375777,0.0631600043,0.1996219282,8.4067862034,0.2404478924,0.7792053634,ok
396_bac,1,275,0.3043540831,0.1424738243,0.2846880907,6.0768790245,0.3244221603,0.8100992626,ok
390_bac,1,384,0.1833658057,0.0190672313,0.1857223888,54.4540479183,0.1848829445,0.7556903056,ok
390_bac,1,385,0.1950026023,0.0223351041,0.1944737055,37.5216059685,0.195202703,0.7893926344,ok
390_bac,1,386,0.3525826263,0.1384316291,0.3400048618,37.1273260117,0.3522792347,0.9040758356,ok
390_bac,1,387,0.1955414022,0.023759733,0.1899359857,31.566423893,0.1901760978,0.7861251256,ok
390_bac,1,388,0.203029301,0.0260686791,0.2097074791,76.189357996,0.2092836825,0.790712608,ok
390_bac,1,389,0.1960961394,0.0193233125,0.1892877401,57.3991878033,0.1938196059,0.7367805568,ok
390_bac,1,390,0.1911368848,0.0193469115,0.1905842314,49.9276301861,0.189963828,0.7501769657,ok
390_bac,1,381,0.1992851955,0.0212172288,0.1993355482,38.4179430008,0.2002438675,0.771987025,ok
390_bac,1,382,0.1958344033,0.021109925,0.1951219512,33.8487811089,0.1940355179,0.7961613846,ok
390_bac,1,383,0.2935563352,0.0491154099,0.3095373146,12.4241940975,0.3185321544,0.9691808305,ok
993_bac,1,554,0.0335386721,0.0146687712,0.0422960725,4.2131791115,0.0556501988,0.2699276021,ok
993_bac,1,555,0.0342231348,0.0137372303,0.0431592577,3.6489589214,0.056753689,0.206315435,ok
993_bac,1,556,0.0372440461,0.0276487747,0.0457488131,4.0712180138,0.0601930721,0.8826798546,ok
993_bac,1,557,0.0342231348,0.0135893032,0.0431592577,4.9958441258,0.056753689,0.2233276682,ok
993_bac,1,558,0.0335386721,0.0147879125,0.0422960725,4.6256189346,0.0556501988,0.2705625762,ok
993_bac,1,559,0.0360758218,0.0153940138,0.044885628,4.6633110046,0.0590238365,0.2950289672,ok
993_bac,1,560,0.0349075975,0.0158274003,0.0440224428,4.4696187973,0.0578559274,0.59047684,ok
993_bac,1,561,0.0342231348,0.0142042002,0.0431592577,3.2346599102,0.056753689,0.2485679652,ok
993_bac,1,562,0.0342231348,0.0169036699,0.0431592577,4.7687280178,0.056753689,0.5900604659,ok
993_bac,1,563,0.0342231348,0.0140730648,0.0431592577,5.0471611023,0.056753689,0.2251071261,ok
821_bac,1,974,0.2445804347,0.1046516029,0.2380635723,21.3294899464,0.3754982169,0.8326213315,ok
821_bac,1,975,0.2566299486,0.1115260302,0.2513632132,13.2951500416,0.3939962477,0.5931804966,ok
821_bac,1,976,0.2559583433,0.1053282158,0.2412554861,26.7280139923,0.3852197919,0.539061307,ok
821_bac,1,977,0.2502944692,0.1028273284,0.2468413353,38.2058641911,0.3863447127,0.9896797945,ok
821_bac,1,978,0.2581960375,0.1086778398,0.2484372922,32.0677340031,0.3926019336,0.5496791697,ok
821_bac,1,979,0.2576794115,0.1088151654,0.2620029259,41.3659701347,0.4031102926,0.8387492439,ok
821_bac,1,980,0.2523182817,0.1056005754,0.2383295651,13.3422279358,0.3804670913,0.5391650346,ok
821_bac,1,981,0.254757381,0.1050245378,0.2534911557,24.9764370918,0.3945352929,1.0607314016,ok
821_bac,1,982,0.2577048736,0.1062123447,0.2444473999,28.4473040104,0.388994709,0.5506995511,ok
821_bac,1,983,0.2491147253,0.105968333,0.2444473999,11.6805651188,0.3836359841,0.934806626,ok
740_bac,1,534,0.1673811743,0.0596458527,0.1575757576,3.0664978027,0.1368421053,0.4966843576,ok
740_bac,1,535,0.1767008388,0.0539794967,0.1696969697,3.1439990997,0.1489361702,0.4743438296,ok
740_bac,1,536,0.1865796831,0.0690400746,0.1757575758,3.0798790455,0.1522309711,0.5120684179,ok
740_bac,1,537,0.2042870457,0.0773904939,0.1939393939,3.0242228508,0.1684210526,0.4721516906,ok
740_bac,1,538,0.2126747437,0.0762721342,0.2,3.0259070396,0.1723237598,0.5119599569,ok
740_bac,1,539,0.2205032619,0.0721342032,0.2121212121,3.1023108959,0.1856763926,0.5020113878,ok
740_bac,1,540,0.2171481827,0.0715750233,0.2,2.8531401157,0.1696658098,0.8010097293,ok
740_bac,1,541,0.2027958993,0.0713513514,0.1939393939,3.0342979431,0.1693121693,0.486784621,ok
740_bac,1,542,0.1712954334,0.0502516309,0.1636363636,3.0520222187,0.1432360743,0.3693924694,ok
740_bac,1,543,0.1979496738,0.0684063374,0.1818181818,3.1454730034,0.1546391753,0.4390330923,ok
913_bac,1,896,0.1956005876,0.0568006328,0.1878787879,3.1279098988,0.161038961,0.5119276841,ok
913_bac,1,887,0.1851293834,0.0500960488,0.1757575758,3.007062912,0.149870801,0.3663117499,ok
913_bac,1,888,0.1870880259,0.0424121436,0.1757575758,2.8968570232,0.1491002571,0.3427867162,ok
913_bac,1,889,0.2080304343,0.0450487777,0.2,3.0571830273,0.1714285714,0.3529629538,ok
913_bac,1,890,0.1851293834,0.0398508418,0.1757575758,2.9662179947,0.149870801,0.330535865,ok
913_bac,1,891,0.1851293834,0.0476854119,0.1757575758,2.9076678753,0.149870801,0.3591375163,ok
913_bac,1,892,0.2047911409,0.086293269,0.2121212121,3.7393071652,0.189701897,0.4812825358,ok
913_bac,1,893,0.2400843723,0.0832423067,0.2303030303,3.1299929619,0.1968911917,0.4892622399,ok
913_bac,1,894,0.1583110475,0.0406041659,0.1515151515,3.1413910389,0.1298701299,0.330127033,ok
913_bac,1,895,0.1890466684,0.0585332781,0.1757575758,3.2230348587,0.1483375959,0.3799989917,ok
351_bac,1,748,0.0377914496,0.0073311375,0.0410849299,699.714771986,0.0310755402,0.5918243856,ok
351_bac,1,749,0.0380241146,0.0076035199,0.0360609575,694.061975956,0.0271146286,0.8257219629,ok
351_bac,1,750,0.0422851738,0.0062995948,0.0417796027,112.537866116,0.0314831087,0.1420896228,ok
351_bac,1,751,0.0428340323,0.0064881715,0.0464686436,120.499187946,0.0351836198,0.1434178806,ok
351_bac,1,752,0.0446111275,0.0066714232,0.041457076,300.868785143,0.0311559007,0.1492003191,ok
351_bac,1,753,0.0351492424,0.0072459545,0.0359865283,805.105253935,0.0271345926,0.6694856914,ok
351_bac,1,754,0.0427503652,0.0063974751,0.0416679588,112.707060814,0.0313803525,0.1464732396,ok
351_bac,1,755,0.0504537651,0.0074249288,0.0519764059,116.215616941,0.0392973373,0.1502855915,ok
351_bac,1,756,0.0432247639,0.0082435709,0.0484658277,558.780300856,0.0367646713,0.3802971228,ok
351_bac,1,757,0.0381636722,0.0075003332,0.0360113381,692.762861013,0.0270720164,0.8080113849,ok
897_bac,1,484,0.0285437207,0.0006465169,0.0260416667,2.8355360031,0.0432900433,0.1023347502,ok
897_bac,1,485,0.0124131243,0.0003879101,0.0104166667,3.0346159935,0.0173913043,0.0420876345,ok
897_bac,1,486,0.0235655406,0.0003879101,0.0260416667,2.9588007927,0.0429184549,0.105657905,ok
897_bac,1,487,0.0272830128,0.0007111686,0.03125,2.9110519886,0.0512820513,0.0819572602,ok
897_bac,1,488,0.0124131243,0.000840472,0.0104166667,3.0903539658,0.0173913043,0.1755003956,ok
897_bac,1,489,0.0124131243,0.0005818652,0.0104166667,2.9339020252,0.0173913043,0.1142380716,ok
897_bac,1,490,0.0198480685,0.0003879101,0.0208333333,3.0724618435,0.0344827586,0.0526825106,ok
897_bac,1,491,0.0285437207,0.0013576855,0.0260416667,2.9497640133,0.0432900433,0.1625776653,ok
897_bac,1,492,0.0198480685,0.0003879101,0.0208333333,3.0127670765,0.0344827586,0.124193374,ok
897_bac,1,493,0.0385000808,0.0016162922,0.0260416667,3.1451101303,0.0440528634,0.0712590462,ok
3_bac,1,352,0.009582145,0.0019265117,0.009478673,5.9239759445,0.0099304866,0.0392156442,ok
3_bac,1,353,0.007767263,0.0014619883,0.0075829384,59.2184839249,0.0079522863,0.0881063823,ok
3_bac,1,354,0.005952381,0.0003204851,0.0056872038,6.5536630154,0.0059701493,0.0278019825,ok
3_bac,1,355,0.00975139,0.0008498257,0.009478673,27.7812051773,0.0099502488,0.3913973425,ok
3_bac,1,356,0.0151960361,0.001321551,0.0151658768,26.2514410019,0.0158730159,0.3405898838,ok
3_bac,1,357,0.011735517,0.0007670037,0.0113744076,16.2964529991,0.0119521912,0.0928576278,ok
3_bac,1,358,0.0119047619,0.0012135223,0.0113744076,3.7668030262,0.0119760479,0.0316939849,ok
3_bac,1,359,0.0099206349,0.0028159479,0.009478673,18.5867869854,0.0099700897,0.565786433,ok
3_bac,1,360,0.003968254,0.0003528937,0.0037914692,4.4929468632,0.0039761431,0.0256117591,ok
3_bac,1,361,0.0099206349,0.0004825282,0.009478673,5.1894099712,0.0099700897,0.0310959052,ok
806_bac,1,64,0.2004014721,0.0574699825,0.2,3.0527229309,0.1818181818,0.3882571371,ok
806_bac,1,65,0.193598751,0.0671350507,0.1939393939,3.0862600803,0.1767955801,0.6177504868,ok
806_bac,1,66,0.1880227501,0.0458719007,0.1818181818,3.0420629978,0.1612903226,0.3544690415,ok
806_bac,1,67,0.1704025873,0.0657224638,0.1696969697,3.7921340466,0.1538461538,0.5841818766,ok
806_bac,1,68,0.2140069142,0.0637894502,0.2121212121,3.8614561558,0.1917808219,0.4120178089,ok
806_bac,1,69,0.2166833947,0.0623025166,0.2121212121,3.9498720169,0.189701897,0.4942093826,ok
806_bac,1,70,0.1990632319,0.0605181963,0.2,3.838876009,0.1828254848,0.4532809357,ok
806_bac,1,61,0.1309245009,0.0680272109,0.1333333333,3.3894340992,0.1222222222,0.4381005545,ok
806_bac,1,62,0.1976134716,0.0561317423,0.1939393939,3.8664309979,0.1739130435,0.394804546,ok
806_bac,1,63,0.168952827,0.0537526486,0.1636363636,2.9342851639,0.1455525606,0.3959386314,ok
183_bac,1,1223,0.6639293883,0.8411658907,0.7956382779,3.5900580883,0.8910117345,0.9711049164,ok
183_bac,1,1224,0.620176981,0.779447642,0.8046625306,7.8890018463,0.8790319501,0.9712824745,ok
183_bac,1,1225,0.6187018172,0.7597243998,0.7527730776,4.0721540451,0.7856753295,1.0454676584,ok
183_bac,1,1226,0.6265564728,0.7644418027,0.744500846,3.4808490276,0.8276593916,1.0454764918,ok
183_bac,1,1227,0.6192344599,0.7831958323,0.7535250987,3.2814650536,0.7827380223,1.0455558129,ok
183_bac,1,1228,0.6299088303,0.7733420386,0.7527730776,5.6001079083,0.8333731342,1.0455447336,ok
183_bac,1,1229,0.6322434023,0.8051403904,0.7497649934,3.5011198521,0.7618778943,1.0458258737,ok
183_bac,1,1230,0.6265564728,0.7644418027,0.744500846,3.3481168747,0.8276593916,1.0454764918,ok
183_bac,1,1231,0.6265564728,0.7644418027,0.744500846,3.9233448505,0.8276593916,1.0454764918,ok
183_bac,1,1232,0.6309971521,0.8086272354,0.7475089303,3.2201120853,0.7999187298,1.0458917676,ok
822_bac,1,292,0.2271152641,0.0845843852,0.2116852613,23.5048379898,0.2670864975,0.5674754036,ok
822_bac,1,293,0.2245456003,0.0798723075,0.2125660599,6.1986069679,0.2652014652,0.4541864534,ok
822_bac,1,294,0.2247739672,0.0796341126,0.2125660599,9.6974098682,0.2653958944,0.5136017724,ok
822_bac,1,295,0.2174705149,0.076686071,0.2055196712,9.2532339096,0.2565982405,0.4475786329,ok
822_bac,1,296,0.2204947682,0.0814773087,0.2081620669,6.4139142036,0.2601357549,0.4514100128,ok
822_bac,1,297,0.2146536324,0.0828746712,0.2061068702,31.5813341141,0.2545322698,0.8991044897,ok
822_bac,1,298,0.2186112773,0.0760497529,0.2072812684,9.3622729778,0.2582297001,0.4507044667,ok
822_bac,1,299,0.2292061257,0.0796164222,0.2157956547,6.7440540791,0.2703696892,0.4521157408,ok
822_bac,1,300,0.2240910108,0.0866557695,0.2090428655,40.7276449203,0.2635085122,0.6834402415,ok
822_bac,1,301,0.2227962169,0.0780323279,0.2102172637,8.9480569363,0.2628487518,0.4785184397,ok
180_bac,1,276,0.3333038047,0.2362862542,0.1600559963,120.956550121,0.3210524641,0.7617868234,ok
180_bac,1,277,0.332219798,0.2365406983,0.1726734558,92.6368329525,0.3324779868,0.7384775598,ok
180_bac,1,278,0.3301691518,0.2345861657,0.1692789108,379.879359961,0.3435767448,0.7248852614,ok
180_bac,1,279,0.3859430278,0.2742116435,0.2766233885,18.8164300919,0.4392388082,0.9151041788,ok
180_bac,1,280,0.3379596689,0.2359772304,0.1641230454,65.43440485,0.3307494205,0.7856295346,ok
180_bac,1,281,0.3337313322,0.2402862995,0.1800710018,106.900303841,0.3416720802,0.7392304208,ok
180_bac,1,282,0.3484233502,0.2426750187,0.1795586177,62.8147277832,0.3420271132,0.6680896572,ok
180_bac,1,283,0.3334833081,0.2340440463,0.148303185,570.280737877,0.3184792973,0.7587269846,ok
180_bac,1,284,0.33757586,0.229341411,0.1608245725,893.604529142,0.3273864683,0.8024156512,ok
180_bac,1,285,0.3377370116,0.2382231738,0.1774450331,77.5306890011,0.3400954885,0.7311759224,ok
18_bac,1,196,0.2744107744,0.0633965922,0.2744107744,4.3325071335,0.2773145578,0.5119162847,ok
18_bac,1,197,0.2828282828,0.0631262116,0.2828282828,3.6494920254,0.2872480541,0.5249517036,ok
18_bac,1,198,0.2845117845,0.070140802,0.2845117845,3.9231221676,0.2880538343,0.5550668733,ok
18_bac,1,199,0.2777777778,0.0626313641,0.2777777778,4.6386570931,0.2788154415,0.522937083,ok
18_bac,1,200,0.2861952862,0.0597132946,0.2861952862,4.42948699,0.2881765586,0.5230569501,ok
18_bac,1,201,0.2878787879,0.1327186001,0.2878787879,4.4024729729,0.3010570627,0.9114193292,ok
18_bac,1,202,0.2811447811,0.0629272523,0.2811447811,4.5378081799,0.2807622018,0.5336556166,ok
18_bac,1,203,0.2811447811,0.063855729,0.2811447811,4.452188015,0.2865170179,0.537175702,ok
18_bac,1,204,0.2861952862,0.1330808081,0.2861952862,6.757638216,0.3039307604,0.9110995521,ok
18_bac,1,205,0.2794612795,0.0654014896,0.2794612795,3.2259981632,0.2819543523,0.5222865975,ok
917_bac,1,1088,0.2055555556,0.0565925926,0.2060606061,3.467828989,0.191011236,0.626070153,ok
917_bac,1,1089,0.1911111111,0.0593333333,0.1939393939,3.0584461689,0.1818181818,0.4228461338,ok
917_bac,1,1090,0.1766666667,0.0601851852,0.1818181818,3.1166779995,0.1724137931,0.4136384143,ok
917_bac,1,1091,0.2044444444,0.080037037,0.2060606061,3.3439080715,0.1920903955,0.4693547932,ok
917_bac,1,1092,0.1977777778,0.0545185185,0.2,2.9974169731,0.1869688385,0.4089223477,ok
917_bac,1,1083,0.1588888889,0.0555555556,0.1575757576,3.1077420712,0.1444444444,0.5669748738,ok
917_bac,1,1084,0.2077777778,0.0586666667,0.2121212121,3.2056732178,0.2005730659,0.4438748715,ok
917_bac,1,1085,0.2211111111,0.0557777778,0.2242424242,3.0960459709,0.2108262108,0.6186551831,ok
917_bac,1,1086,0.1988888889,0.054,0.2,3.1378250122,0.185915493,0.4491047747,ok
917_bac,1,1087,0.1822222222,0.0500740741,0.1878787879,3.4692099094,0.1786743516,0.5785125766,ok
971_bac,1,426,0,0,0,2.9667921066,0,0.0151430967,ok
971_bac,1,427,0,0,0,3.9163761139,0,0.9823088838,ok
971_bac,1,428,0,0,0,2.9504759312,0,0.0025847004,ok
971_bac,1,429,0,0,0,5.5588610172,0,0.0113813808,ok
971_bac,1,430,0.0016835017,0.0016835017,0.003030303,2.9479160309,0.00168492,0.1837108763,ok
971_bac,1,431,0,0,0,3.6838898659,0,0.0165024095,ok
971_bac,1,432,0,0,0,5.5436720848,0,0.0042018487,ok
971_bac,1,433,0,0,0,2.9724919796,0,0.0022129016,ok
30_bac,1,494,0.1040177258,0.0207198765,0.0747094632,3.7603261471,0.2739495702,0.4496619125,ok
30_bac,1,495,0.0968222556,0.0276975207,0.0712506918,3.563480854,0.2578803378,0.4673409136,ok
30_bac,1,496,0.0939804882,0.0229029139,0.0781682346,3.4315359592,0.2993825806,0.8028822854,ok
30_bac,1,497,0.1029388109,0.0214239653,0.0698671832,3.4826128483,0.2574198641,0.4346343847,ok
30_bac,1,498,0.097130517,0.0205121328,0.0726342003,3.9666769505,0.2602148124,0.4409676858,ok
30_bac,1,499,0.097130517,0.0205718537,0.0726342003,3.7889118195,0.2602148124,0.4410736536,ok
30_bac,1,500,0.0813459218,0.0612393873,0.0781682346,3.0260391235,0.2395632144,0.9581835025,ok
30_bac,1,501,0.1197774599,0.0279126465,0.0781682346,4.1208968163,0.2827850092,0.5124643844,ok
30_bac,1,502,0.1040177258,0.0207750039,0.0747094632,3.6955828667,0.2739495702,0.4496276881,ok
30_bac,1,503,0.0965139942,0.0194677361,0.0698671832,3.8306438923,0.2527047301,0.4251649615,ok
1056_bac,1,302,0.4790457769,0.1641902585,0.2343149808,2.8748278618,1.8578680203,20.4686838401,ok
1056_bac,1,303,0.3407479046,0.1523943497,0.3181818182,2.8794519901,1.8649155722,9.1168962386,ok
1056_bac,1,304,0.5103159252,0.1771291249,0.2964148528,4.0645067692,1.8859470468,8.0700731357,ok
1056_bac,1,305,0.2798194713,0.1176806752,0.2868117798,3.8869791031,1.8436213992,7.3071885635,ok
1056_bac,1,306,0.7134107028,0.6956362464,0.0723431498,2.9837629795,1.7795275591,7.8211251013,ok
1056_bac,1,307,0.2356544165,0.1300041029,0.2887323944,3.2554829121,1.8370672098,8.6499054167,ok
1056_bac,1,308,0.358478401,0.1542699725,0.3533930858,3.8860509396,1.8775510204,7.5071967022,ok
1056_bac,1,309,0.3391360413,0.1591055624,0.3149807939,3.4044668675,1.8636363636,7.7906153333,ok
1056_bac,1,310,0.470341715,0.404006213,0.3066581306,5.2900400162,1.8821218075,9.0623022104,ok
1056_bac,1,311,0.250483559,0.1069398042,0.1389244558,3.3323040009,1.7154150198,7.4051579703,ok
958_bac,1,867,0.0183486239,0.001991976,0.005242464,4.6887469292,0.0030534351,0.0674074288,ok
958_bac,1,868,0.0198776758,0.0092865359,0.0078636959,3.068046093,0.0045836516,0.2329679354,ok
958_bac,1,869,0.0183486239,0.000392784,0.005242464,2.9773130417,0.0030534351,0.0570625609,ok
958_bac,1,870,0.0275229358,0.000813624,0.0078636959,3.0482649803,0.004576659,0.0549700015,ok
958_bac,1,871,0.0091743119,0.00028056,0.002621232,3.5339028835,0.0015278839,0.0320740798,ok
958_bac,1,872,0.0183486239,0.000785568,0.005242464,3.0951638222,0.0030534351,0.0565796588,ok
958_bac,1,873,0.0290519878,0.0129338159,0.0104849279,3.2285690308,0.0061068702,0.1075414466,ok
958_bac,1,874,0.0183486239,0.000687372,0.005242464,3.1704630852,0.0030534351,0.0357451481,ok
958_bac,1,875,0.0183486239,0.00336672,0.005242464,3.4583861828,0.0030534351,0.0596834475,ok
958_bac,1,876,0.0107033639,0.001655304,0.005242464,3.0924479961,0.003058104,0.2730116997,ok
1111_bac,1,1063,0.4987004057,0.3290338843,0.5007272727,15.6560509205,1.8066914498,4.8759393823,ok
1111_bac,1,1064,0.554457029,0.3638859715,0.8464242424,41.3988180161,1.8628784847,5.888713321,ok
1111_bac,1,1065,0.5225275597,0.3583547204,0.5934545455,34.6350221634,1.8295964126,5.0914613063,ok
1111_bac,1,1066,0.467762003,0.337363083,0.4071515152,13.2538509369,1.7720917964,4.7847579124,ok
1111_bac,1,1067,0.5186791488,0.3493713171,0.6055757576,38.8749449253,1.8307072188,5.1642504421,ok
1111_bac,1,1068,0.5017264959,0.3312309374,0.6116363636,21.9773349762,1.8282608696,4.9585982804,ok
1111_bac,1,1069,0.5246796979,0.3612863632,0.6042424242,41.8082101345,1.8317104538,5.1603500126,ok
1111_bac,1,1070,0.4990416752,0.3477606765,0.5801212121,42.5671648979,1.8225437928,5.0670533163,ok
1111_bac,1,1071,0.5012706304,0.3417991657,0.5779393939,71.2806799412,1.8226299694,5.125270519,ok
1111_bac,1,1072,0.491737754,0.3510864793,0.5854545455,62.1357939243,1.8219539796,5.0977019703,ok
978_bac,1,256,0.0151515152,0.0006121824,0.003030303,4.0137891769,0.0016820858,0.3165521418,ok
978_bac,1,257,0.0303030303,0.0003060912,0.0060606061,3.4456889629,0.0033613445,0.4006287242,ok
978_bac,1,258,0.0303030303,0.0303540455,0.0060606061,6.7212061882,0.0033613445,0.9770144515,ok
978_bac,1,259,0.0303030303,0.0004081216,0.0060606061,3.9834508896,0.0033613445,0.4578618032,ok
978_bac,1,260,0.0303030303,0.000510152,0.0060606061,4.1958351135,0.0033613445,0.3734083022,ok
978_bac,1,261,0.0303030303,0.0008162432,0.0060606061,3.1126279831,0.0033613445,0.3710607236,ok
978_bac,1,262,0.0303030303,0.0007142128,0.0060606061,7.3352720738,0.0033613445,0.0948634873,ok
978_bac,1,263,0.0303030303,0.0005611672,0.0060606061,3.9151980877,0.0033613445,0.3741816209,ok
978_bac,1,264,0.0303030303,0.0025507601,0.0060606061,9.079843998,0.0033613445,0.9866172686,ok
978_bac,1,265,0.0303030303,0.000510152,0.0060606061,3.9190721512,0.0033613445,0.4963959061,ok
393_bac,1,907,0.2072778527,0.0532043945,0.1866141732,9.1234819889,0.219346841,0.7644686235,ok
393_bac,1,908,0.2230648683,0.0661391454,0.1972440945,5.8126831055,0.2330946649,0.8456304756,ok
393_bac,1,909,0.1954345968,0.0528856388,0.1688976378,9.1288809776,0.1974027421,0.7669577008,ok
393_bac,1,910,0.2699416933,0.0907061171,0.2137795276,4.8963398933,0.2557932634,0.57523457,ok
393_bac,1,911,0.2003491602,0.0580654922,0.1795275591,7.4469089508,0.2024625024,0.8264852587,ok
393_bac,1,912,0.2077040496,0.0578182324,0.1795275591,8.988576889,0.2119872679,0.7892605034,ok
393_bac,1,913,0.2066695067,0.052112005,0.175984252,12.7810678482,0.2094021436,0.7693752169,ok
393_bac,1,914,0.1968127905,0.0522061099,0.1724409449,10.0255479813,0.2025818853,0.7448320416,ok
393_bac,1,915,0.2225736232,0.0558184555,0.188976378,14.9212110043,0.224737343,0.772765906,ok
393_bac,1,916,0.219330032,0.0581597573,0.1877952756,13.614677906,0.2212241725,0.7769479691,ok
60_bac,1,322,0.1990538776,0.0618278014,0.1992116434,2.9207160473,0.198985589,0.4950011491,ok
60_bac,1,323,0.1981201134,0.0523382138,0.1983020012,5.6611440182,0.198011616,0.3788675459,ok
60_bac,1,324,0.1945589382,0.0532168801,0.1946634324,4.4967639446,0.1943633125,0.3847810424,ok
60_bac,1,325,0.1954156084,0.0631455768,0.1955730746,3.7212409973,0.1953490058,0.5449257555,ok
60_bac,1,326,0.1971829887,0.0614388675,0.197392359,3.5666370392,0.1972200757,0.5050835765,ok
60_bac,1,327,0.1899093409,0.0642002256,0.1901152213,3.0717070103,0.1898888529,0.5468753889,ok
60_bac,1,328,0.1964168547,0.0538518235,0.1964827168,3.4641048908,0.1962067498,0.4867092846,ok
60_bac,1,329,0.1927173547,0.0549936937,0.192844148,3.0481748581,0.1925853805,0.4864423986,ok
60_bac,1,330,0.1909353216,0.0528495586,0.1910248636,3.7287700176,0.1907521392,0.3928453908,ok
60_bac,1,331,0.1954156084,0.063297651,0.1955730746,3.0840709209,0.1953490058,0.5456216181,ok
1130_bac,1,1408,0.1471306471,0.077024827,0.031372549,687.192363977,0.0170212766,0.7918053581,ok
1130_bac,1,1409,0.1947496948,0.0914733415,0.0392156863,4.8046119213,0.0212314225,1.1614441875,ok
1130_bac,1,1410,0.1947496948,0.0914733415,0.0392156863,4.7005109787,0.0212314225,1.1614441818,ok
1130_bac,1,1401,0.1553724054,0.074989825,0.0862745098,20.2641630173,0.0476190476,1.1557422441,ok
1130_bac,1,1402,0.134004884,0.1155881156,0.0470588235,262.226418972,0.0256959315,0.9772850954,ok
1130_bac,1,1403,0.1947496948,0.0914733415,0.0392156863,4.7344760895,0.0212314225,1.1614442157,ok
1130_bac,1,1404,0.1446886447,0.1138583639,0.0666666667,4.0212929249,0.036598493,1.161356779,ok
1130_bac,1,1405,0.1816239316,0.1567969068,0.0549019608,5.9069330692,0.0299145299,1.1049514804,ok
1130_bac,1,1406,0.1709401709,0.0843508344,0.0352941176,4.7048199177,0.0191285866,1.2073794635,ok
1130_bac,1,1407,0.1837606838,0.1368538869,0.0588235294,259.465373993,0.0320855615,1.1615862029,ok
1139_bac,1,1103,0.2725773196,0.1771546392,0.3019607843,3.6034338474,0.1713014461,3.4922698569,ok
1139_bac,1,1104,0.3472164948,0.1745154639,0.2274509804,252.145087957,0.1255411255,3.9706562481,ok
1139_bac,1,1105,0.3010309278,0.1621443299,0.2117647059,763.083120108,0.1166306695,2.0726525355,ok
1139_bac,1,1106,0.3513402062,0.1685773196,0.2352941176,3.8663170338,0.1301518438,3.2757176947,ok
1139_bac,1,1107,0.2816494845,0.1689072165,0.2470588235,3.7081420422,0.137704918,4.171916804,ok
1139_bac,1,1108,0.3175257732,0.1689072165,0.2431372549,16.1449999809,0.1350762527,2.0918350642,ok
1139_bac,1,1109,0.3030927835,0.3001237113,0.2156862745,3.956045866,0.1189189189,5.4660780238,ok
1139_bac,1,1110,0.3022680412,0.1862268041,0.2862745098,250.906723022,0.1613259669,5.2998560314,ok
1139_bac,1,1111,0.4383505155,0.2104742268,0.1843137255,3.3984780312,0.0998937301,2.3550464629,ok
1139_bac,1,1112,0.2478350515,0.1548865979,0.2549019608,259.71133399,0.1427003293,2.1337648344,ok
715_bac,1,1173,0.2088296605,0.0604526504,0.2060606061,3.0358479023,0.1847826087,0.4907029098,ok
715_bac,1,1174,0.2213371054,0.0473496129,0.2121212121,3.1771979332,0.1856763926,0.370009915,ok
715_bac,1,1175,0.226771888,0.0529332936,0.2181818182,3.0003380776,0.1914893617,0.3759557372,ok
715_bac,1,1176,0.1653513996,0.0443716498,0.1575757576,3.0344359875,0.1382978723,0.353720361,ok
715_bac,1,1177,0.1653513996,0.0550923169,0.1575757576,3.658203125,0.1382978723,0.387713429,ok
715_bac,1,1178,0.1788266825,0.0518165575,0.1757575758,3.1738801003,0.1571815718,0.857073646,ok
715_bac,1,1179,0.1911107802,0.0514443121,0.1878787879,3.3939929009,0.1680216802,0.3821502954,ok
715_bac,1,1180,0.2187313877,0.0509231686,0.2060606061,2.9763710499,0.1780104712,0.5306396811,ok
715_bac,1,1181,0.2225282906,0.0690142942,0.2181818182,3.0002980232,0.1945945946,0.8036882226,ok
715_bac,1,1182,0.2050327576,0.0455256105,0.1939393939,2.9839680195,0.1684210526,0.3561464856,ok
722_bac,1,1093,0.026245523,0.0012743457,0.023030303,6.6328189373,0.0342857143,0.0603579622,ok
722_bac,1,1094,0.0301709759,0.0015073418,0.0266666667,5.4891879559,0.0396873121,0.0806687569,ok
722_bac,1,1095,0.0259412016,0.0014341876,0.0226262626,5.6578950882,0.0336943442,0.0654067557,ok
722_bac,1,1096,0.0298666546,0.001840559,0.0262626263,13.4498889446,0.0390977444,0.4804541063,ok
722_bac,1,1097,0.0245040879,0.0011305978,0.0250505051,4.9554560185,0.0369928401,0.1376014058,ok
722_bac,1,1098,0.0274397649,0.0012282586,0.0234343434,23.5215361118,0.034939759,0.176444149,ok
722_bac,1,1099,0.0211411905,0.0010969468,0.0197979798,4.9330790043,0.0293853073,0.1200067373,ok
